rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
191,"spotify:track:2WD9ggmpZE7Wodh3qVVCgg","Soda Stereo","De Música Ligera - Remasterizado 2007","Columbia",99,-1,25,"91483"
192,"spotify:track:3VvA1wSxukMLsvXoXtlwWx","Boza","Hecha Pa' Mi","Sony Music Latin",4,155,105,"91468"
193,"spotify:track:0G2zPzWqVjR68iNPmx2TBe","Mora, Bad Bunny, Sech","Volando - Remix","Rimas Entertainment LLC",5,189,140,"91403"
194,"spotify:track:3b1IQflSLrgzYQPGFzI9cl","Juanes","Es Por Ti","Int'l Latin America",35,182,174,"90824"
195,"spotify:track:5WEF0icHWmAZBBMglBd599","Bad Bunny, Chuwi","WELTiTA","Rimas Entertainment LLC.",7,169,63,"90466"
196,"spotify:track:1j6xOGusnyXq3l6IryKF3G","Piso 21, Manuel Turizo","Déjala Que Vuelva (feat. Manuel Turizo)","WM Mexico",1,199,205,"90319"
197,"spotify:track:2bvO1KXbUd4vySCWGNqIIa","Cristian Castro","Por Amarte Así","Ariola",112,-1,3,"90124"
198,"spotify:track:286NP8kXWzx2uHb5tr7TGv","David Pabon","Aquel Viejo Motel","Discos TRUS",162,-1,9,"90016"
199,"spotify:track:6ZHKeoIOkvmYUIfxHLtE2Z","Lewis OfMan, Alicia te quiero","Siesta Freestyle","Profil de Face",199,-1,1,"89902"
200,"spotify:track:6OoYmAP9oZtBiSomWpDTWP","Omar Courtz","L a k e n o s h i","Rimas Entertainment LLC.",148,-1,3,"89757"
