rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
187,"spotify:track:7DhYjNLksXZhbRQeheAums","Bacilos","Caraluna","WEA Latina",36,194,435,"169520"
188,"spotify:track:4PHX6bpHDxiR9RGzAKWcyk","Enrique Iglesias, Juan Luis Guerra 4.40","Cuando Me Enamoro","Universal Music Group International",70,186,69,"169180"
189,"spotify:track:6OoYmAP9oZtBiSomWpDTWP","Omar Courtz","L a k e n o s h i","Rimas Entertainment LLC.",189,-1,1,"169088"
190,"spotify:track:3zGNI1bZHtAySkEILkkIOu","Corazón Serrano","Te Vas Y No Volverás - En Vivo","G&N MUSIC S.A.C",61,-1,51,"168691"
191,"spotify:track:3CbiuLMBPM6uV4a7HvkOib","Tony Dize, Plan B","Solos","Pina Records",76,174,86,"167634"
192,"spotify:track:5mp6OBKCAjN4UYRvhOuUze","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",12,191,58,"167408"
193,"spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF","Belanova","Rosa Pastel","Universal Music Mexico",39,182,107,"167305"
194,"spotify:track:1wYFvhxzKJ8W3B8TM0Ag2k","Yaga & Mackie, Arcangel, De La Ghetto","Aparentemente","Jam Music Business, LLC.",103,180,35,"166498"
195,"spotify:track:3D9mWy43zoJFWQUE6sz6ax","Jere Klein, Katteyes, Mateo on the Beatz","TODO KE VER","2026 JERE KLEIN",15,173,32,"165864"
196,"spotify:track:4OsBqqMwFabHATATT527tH","Myke Towers, Quevedo","SOLEAO","WEA Latina",40,-1,42,"165487"
197,"spotify:track:3I1jcOmPwnzUR5yduDK3yb","Blessd, Anuel AA, SOG","TE CANTO BAJITO","WEA Latina",187,199,3,"165217"
198,"spotify:track:2NMjggapJcXXM7WccGEBUO","Bad Bunny","Enséñame a Bailar","Rimas Entertainment LLC",26,-1,70,"165003"
199,"spotify:track:2Cl4HCBmPddQNZEncdoXp0","Feid, ICON","FERXXO 151","UMLE - Latino",83,200,15,"164890"
200,"spotify:track:72aGCwuSwD5Qb3tHvXBoX3","Easykid, Dysbit","Shiny","Easykid",2,140,30,"164872"
