rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
53,"spotify:track:6C1RD7YQVvt3YQj0CmuTeu","Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz","Diles","Rimas Entertainment LLC",16,42,197,"64756"
54,"spotify:track:5MKbWaXeSQSmzmo7gPQha1","La T y La M, Malandro","Amor de Vago","GraceMusic",3,59,78,"64485"
55,"spotify:track:2339UOI2SU3L1nJtUnx0GF","Danny Ocean","Corazón","Atlantic Records",6,53,35,"64324"
56,"spotify:track:1YYfyJ2yCvGFCxwjsIqEK9","Rauw Alejandro, Romeo Santos","Khé?","Sony Music Latin/Duars Entertainment",1,41,72,"64226"
57,"spotify:track:7bywjHOc0wSjGGbj04XbVi","Feid, ATL Jacob","LUNA","UMLE - Latino",1,52,122,"63645"
58,"spotify:track:0JoHqmlqE0W0i9prt6kcHR","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn","Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Sony Music Latin",22,49,108,"61995"
59,"spotify:track:5mp6OBKCAjN4UYRvhOuUze","Oscar Maydon, Fuerza Regida","Tu Boda","Rancho Humilde/Sony Music Latin",1,50,77,"61683"
60,"spotify:track:6r46lnXFbE9fr2d3KNaGbe","Romeo Santos","Imitadora","Sony Music Latin",31,58,81,"58658"
61,"spotify:track:4zhk2RS2EZODmBW6il55Qj","Beéle, Ovy On The Drums","mi refe","5020 Records",3,55,67,"57218"
62,"spotify:track:7d6yK8v8J484SWH5prIQiE","Bad Bunny, Omar Courtz, Dei V","VeLDÁ","Rimas Entertainment LLC.",9,60,65,"56372"
63,"spotify:track:614NVFo5csQqRnryl4jXs2","Héctor ""El Father"", Wisin & Yandel","El Teléfono","Machete Music",36,63,28,"56281"
64,"spotify:track:4MUrUT38U98olfnyzMBCzm","Bad Bunny","KLOuFRENS","Rimas Entertainment LLC.",15,65,65,"54976"
65,"spotify:track:5dDlknAL9imbXXl7uG7oqe","Omar Courtz","⁠LUCES DE COLORES","Mr.305 Records / Rimas Entertainment LLC.",65,72,42,"54926"
66,"spotify:track:1o4xkdBe0RjSf2u6VXi4OI","Yan Block, Panda Black","444","SONAR LLC.",25,64,52,"54362"
67,"spotify:track:59D4DOkspUbWyMmbAPQkxZ","Bad Bunny","VOY A LLeVARTE PA PR","Rimas Entertainment LLC.",4,62,65,"54352"
68,"spotify:track:5TFD2bmFKGhoCRbX61nXY5","Bad Bunny","NUEVAYoL","Rimas Entertainment LLC.",4,61,65,"54186"
69,"spotify:track:2SkB7jADnfiWH8qAE9H8cO","Xavi, Manuel Turizo","En Privado","Interscope Records",7,69,58,"54010"
70,"spotify:track:1iEwyiSLAunPR6uouANE0O","Maluma","El Perdedor","Sony Music Latin",49,71,82,"53858"
71,"spotify:track:35ttE4t8lQZA2vuCYDg4G7","Milo j","M.A.I","DALE PLAY Records",21,67,122,"53395"
72,"spotify:track:2vT5QlaH24MEHSLGcyf84I","Nico Hernández, Luis Vega","Caprichito (En Vivo)","JN MUSIC",9,78,33,"53315"
73,"spotify:track:37ptg40VgVYt7NXj6QtWRu","Turromantikos","Chica Vacilona","IBISA Music",9,95,21,"53313"
74,"spotify:track:28UP90XhjCovLtieduYr9P","Mon Laferte, Bunbury","Mi Buen Amor","Universal Music Mexico",54,66,98,"53262"
75,"spotify:track:35LdDKNMwvKftENaj1WIwF","El Cuarteto De Nos","Enamorado tuyo","WM Argentina",63,70,71,"52479"
76,"spotify:track:4PpuZIMmeng6qPicveSI22","Jósean Log","Beso","Jósean Log",76,83,59,"51347"
77,"spotify:track:7sChwC2NZjGc2Kdni3hlDg","Yan Block, Panda Black","Talento","Sonar LLC.",48,73,16,"50995"
78,"spotify:track:7zNm10RSB0KhRtP9XhdsVK","Luis Vega, David Soliz","Contacto Cero","Luis Vega / VHR Music",20,86,108,"50830"
79,"spotify:track:4SJHHpKhcuXwDsCsPqshXj","Rauw Alejandro, Chencho Corleone","El Efecto","Duars Entertainment, Corp.",23,80,159,"50571"
