rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
188,"spotify:track:6hBfF54vgIAdtb5kbbvt75","Los Bunkers","Nada Nuevo Bajo El Sol","Universal Music Mexico",42,-1,31,"234269"
189,"spotify:track:3I1jcOmPwnzUR5yduDK3yb","Blessd, Anuel AA, SOG","TE CANTO BAJITO","WEA Latina",38,-1,16,"233627"
190,"spotify:track:2Mgur7BKnpr7OG3izSNFTA","Bryant Myers, Anuel AA, Anonimus, Almighty","Esclava - Remix","Millogang Music Inc., Real Hasta La Muerte LLC, Anonimus Music, La Industria De Los Inmortales",156,-1,12,"232453"
191,"spotify:track:7KA4W4McWYRpgf0fWsJZWB","Tyler, The Creator, Kali Uchis","See You Again (feat. Kali Uchis)","Columbia",104,-1,19,"231694"
192,"spotify:track:2kvpHbQHp9QmcG9WhyLwco","Cris MJ","Daytona","Sonar LLC.",2,-1,121,"229398"
193,"spotify:track:6hww0d3JzXT89rK1Hu7HMv","Santaferia","Algún Día Volverás","Huracán Records",33,189,328,"229247"
194,"spotify:track:1k0ryEzj8cit9V5K9nMRpB","Benja Valencia, SINAKA","Sentimiento Mágico","WM Chile",72,195,16,"228843"
195,"spotify:track:1M9CdHPNe2DJ4rfn1iTSDS","Lyon la f, Nacho G Flow","NEBULA","pegao company",7,181,23,"228379"
196,"spotify:track:7eNwwoxDR8KVzNAuGvliAO","Omar Courtz, De La Rose, Haze","Kyoto","House of Haze",27,-1,81,"228347"
197,"spotify:track:2ExpCKBxiHbgzepERl1t4D","Soda Stereo","Cuando Pase El Temblor - Remasterizado 2007","Columbia",117,197,41,"228032"
198,"spotify:track:59hBR0BCtJsfIbV9VzCVAp","Jimin","Set Me Free Pt.2","BIGHIT MUSIC",61,-1,18,"227853"
199,"spotify:track:6Rz80wUWSUbGGVHvkH7NpU","Milo j, Peso Pluma","UNA BALA","DALE PLAY Records",55,156,16,"227461"
200,"spotify:track:0zWie4FU2K18d9NxTzwliM","Martinwhite, Dj Rocka","COQUETA","Sony Music Entertainment Chile S.A",37,199,43,"225974"
